ROI_ID,Longitude,Latitude,Dicot_Count,Monocot_Count,Chenopodium_Count,log1p_Dicot_Count,log1p_Monocot_Count,log1p_Chenopodium_Count,logeps_Dicot_Count,logeps_Monocot_Count,logeps_Chenopodium_Count,x_25832,y_25832,fold
1,11.38780944,55.3230425,119,1,11,4.787491743,0.693147181,2.48490665,4.779124333,1.00E-04,2.397904364,651499.573,6133336.983,9
2,11.38782056,55.32310889,46,1,0,3.850147602,0.693147181,0,3.82864357,1.00E-04,-9.210340372,651500.0246,6133344.393,4
3,11.38780917,55.32285889,516,0,175,6.248042875,0,5.170483995,6.246106959,-9.210340372,5.164786545,651500.2559,6133316.555,5
4,11.38782444,55.32308667,84,1,6,4.442651256,0.693147181,1.945910149,4.430817989,1.00E-04,1.791776136,651500.356,6133341.929,6
5,11.38782111,55.32299694,73,3,5,4.304065093,1.386294361,1.791759469,4.290460811,1.098645621,1.609457912,651500.4869,6133331.94,8
6,11.38782611,55.32306444,79,1,22,4.382026635,0.693147181,3.135494216,4.369449118,1.00E-04,3.091046999,651500.5465,6133339.46,9
7,11.38782333,55.32301778,47,4,8,3.871201011,1.609437912,2.197224577,3.850149729,1.386319361,2.079454042,651500.5484,6133334.262,9
8,11.38782278,55.32295056,51,5,3,3.951243719,1.791759469,1.386294361,3.931827594,1.609457912,1.098645621,651500.7696,6133326.783,4
9,11.38782222,55.32292722,85,4,18,4.454347296,1.609437912,2.944438979,4.442652433,1.386319361,2.890377313,651500.8234,6133324.186,2
10,11.38781611,55.322815,38,8,8,3.663561646,2.197224577,2.197224577,3.637588791,2.079454042,2.079454042,651500.8639,6133311.688,3
11,11.38782667,55.3229725,62,2,5,4.143134726,1.098612289,1.791759469,4.127135998,0.693197179,1.609457912,651500.9326,6133329.232,10
12,11.38782167,55.32288222,160,3,15,5.081404365,1.386294361,2.772588722,5.07517444,1.098645621,2.708056868,651500.9598,6133319.178,1
13,11.38782333,55.32290444,109,1,21,4.700480366,0.693147181,3.091042453,4.6913488,1.00E-04,3.0445272,651500.9808,6133321.654,6
14,11.3878225,55.32276917,74,0,11,4.317488114,0,2.48490665,4.304066445,-9.210340372,2.397904364,651501.444,6133306.602,7
15,11.38782444,55.32279333,81,0,7,4.406719247,0,2.079441542,4.394450389,-9.210340372,1.945924435,651501.4751,6133309.295,2
16,11.38782722,55.32283778,105,1,9,4.663439094,0.693147181,2.302585093,4.653961303,1.00E-04,2.197235688,651501.4818,6133314.246,8
17,11.387845,55.32304278,74,1,2,4.317488114,0.693147181,1.098612289,4.304066445,1.00E-04,0.693197179,651501.8274,6133337.091,7
18,11.38784444,55.32285889,189,1,46,5.247024072,0.693147181,3.850147602,5.241747544,1.00E-04,3.82864357,651502.4937,6133316.632,8
19,11.38785583,55.32301806,51,2,7,3.951243719,1.098612289,2.079441542,3.931827594,0.693197179,1.945924435,651502.6089,6133334.364,6
20,11.38786,55.32308667,63,0,8,4.158883083,0,2.197224577,4.143136314,-9.210340372,2.079454042,651502.6115,6133342.006,7
21,11.38785917,55.32306444,42,0,9,3.761200116,0,2.302585093,3.737671999,-9.210340372,2.197235688,651502.6434,6133339.532,7
22,11.38785639,55.32299694,36,1,2,3.610917913,0.693147181,1.098612289,3.583521716,1.00E-04,0.693197179,651502.7247,6133332.017,4
23,11.38786611,55.32310889,47,0,0,3.871201011,0,0,3.850149729,-9.210340372,-9.210340372,651502.9144,6133344.492,1
24,11.38785556,55.3229275,63,0,8,4.158883083,0,2.197224577,4.143136314,-9.210340372,2.079454042,651502.9368,6133324.289,8
25,11.38785806,55.32295028,45,3,3,3.828641396,1.386294361,1.386294361,3.806664712,1.098645621,1.098645621,651503.0085,6133326.829,1
26,11.38785417,55.3228825,75,1,5,4.33073334,0.693147181,1.791759469,4.317489447,1.00E-04,1.609457912,651503.0204,6133319.28,3
27,11.38786,55.3229725,55,3,6,4.025351691,1.386294361,1.945910149,4.007335003,1.098645621,1.791776136,651503.047,6133329.305,2
28,11.38785056,55.32281528,79,9,6,4.382026635,2.302585093,1.945910149,4.369449118,2.197235688,1.791776136,651503.0478,6133311.793,3
29,11.38785806,55.32290444,88,2,18,4.48863637,1.098612289,2.944438979,4.477337951,0.693197179,2.890377313,651503.1833,6133321.73,2
30,11.38785667,55.32279306,52,2,5,3.970291914,1.098612289,1.791759469,3.951245642,0.693197179,1.609457912,651503.5202,6133309.334,9
31,11.38785944,55.32283778,79,2,9,4.382026635,1.098612289,2.302585093,4.369449118,0.693197179,2.197235688,651503.5258,6133314.316,3
32,11.38785639,55.32276944,66,2,4,4.204692619,1.098612289,1.609437912,4.189656257,0.693197179,1.386319361,651503.5927,6133306.707,10
33,11.38787944,55.32304278,44,1,2,3.80666249,0.693147181,1.098612289,3.784191907,1.00E-04,0.693197179,651504.0124,6133337.166,3
34,11.38787889,55.32285889,113,2,27,4.736198448,1.098612289,3.33220451,4.727388704,0.693197179,3.29584057,651504.6787,6133316.707,9
35,11.3878925,55.32306472,37,3,4,3.63758616,1.386294361,1.609437912,3.610920615,1.098645621,1.386319361,651504.7568,6133339.636,5
36,11.38789,55.32301806,72,3,9,4.290459441,1.386294361,2.302585093,4.276667508,1.098645621,2.197235688,651504.7763,6133334.438,7
37,11.38789444,55.32308667,53,0,4,3.988984047,0,1.609437912,3.9702938,-9.210340372,1.386319361,651504.7964,6133342.081,4
38,11.38789167,55.32299694,30,1,4,3.433987204,0.693147181,1.609437912,3.401200715,1.00E-04,1.386319361,651504.9625,6133332.093,6
39,11.38788917,55.32292778,102,5,14,4.634728988,1.791759469,2.708050201,4.624973794,1.609457912,2.639064472,651505.0678,6133324.393,7
40,11.38790111,55.32310917,38,1,1,3.663561646,0.693147181,0.693147181,3.637588791,1.00E-04,1.00E-04,651505.1335,6133344.599,10
41,11.38788806,55.3228825,35,3,1,3.583518938,1.386294361,0.693147181,3.555350919,1.098645621,1.00E-04,651505.1701,6133319.353,9
42,11.38789361,55.3229725,63,0,5,4.158883083,0,1.791759469,4.143136314,-9.210340372,1.609457912,651505.1791,6133329.378,2
43,11.3878925,55.32295056,29,3,1,3.401197382,1.386294361,0.693147181,3.367299278,1.098645621,1.00E-04,651505.1924,6133326.934,6
44,11.387885,55.32281556,53,4,14,3.988984047,1.609437912,2.708050201,3.9702938,1.386319361,2.639064472,651505.2317,6133311.899,3
45,11.38789306,55.32290444,81,1,13,4.406719247,0.693147181,2.63905733,4.394450389,1.00E-04,2.56495705,651505.4035,6133321.806,1
46,11.38788972,55.32279333,77,0,3,4.356708827,0,1.386294361,4.343806721,-9.210340372,1.098645621,651505.616,6133309.437,10
47,11.38789278,55.32283833,81,0,7,4.406719247,0,2.079441542,4.394450389,-9.210340372,1.945924435,651505.6381,6133314.45,4
48,11.38789083,55.32276972,55,2,3,4.025351691,1.098612289,1.386294361,4.007335003,0.693197179,1.098645621,651505.7766,6133306.813,4
49,11.38794944,55.32304278,54,1,6,4.007333185,0.693147181,1.945910149,3.988985898,1.00E-04,1.791776136,651508.4528,6133337.318,7
50,11.38796028,55.32301861,67,2,5,4.219507705,1.098612289,1.791759469,4.204694112,0.693197179,1.609457912,651509.2322,6133334.653,1
51,11.38796472,55.32308694,39,0,2,3.688879454,0,1.098612289,3.66356421,-9.210340372,0.693197179,651509.2534,6133342.265,3
52,11.38796361,55.32306444,43,2,2,3.784189634,1.098612289,1.098612289,3.761202441,0.693197179,0.693197179,651509.2687,6133339.759,3
53,11.38796194,55.32299722,47,1,5,3.871201011,0.693147181,1.791759469,3.850149729,1.00E-04,1.609457912,651509.4195,6133332.277,6
54,11.38796,55.32292833,72,3,17,4.290459441,1.386294361,2.890371758,4.276667508,1.098645621,2.833219226,651509.559,6133324.609,6
55,11.38796361,55.32297306,38,3,11,3.663561646,1.386294361,2.48490665,3.637588791,1.098645621,2.397904364,651509.6174,6133329.592,4
56,11.38795444,55.32281583,89,6,13,4.49980967,1.945910149,2.63905733,4.488637493,1.791776136,2.56495705,651509.6358,6133312.081,2
57,11.38795861,55.3228825,30,0,2,3.433987204,0,1.098612289,3.401200715,-9.210340372,0.693197179,651509.6457,6133319.507,5
58,11.3879725,55.32310944,36,0,0,3.610917913,0,0,3.583521716,-9.210340372,-9.210340372,651509.6609,6133344.785,6
59,11.38796306,55.32295056,38,5,7,3.663561646,1.791759469,2.079441542,3.637588791,1.609457912,1.945924435,651509.668,6133327.088,9
60,11.38796306,55.322905,54,1,14,4.007333185,0.693147181,2.708050201,3.988985898,1.00E-04,2.639064472,651509.8418,6133322.02,9
61,11.38795861,55.32279333,49,6,3,3.912023005,1.945910149,1.386294361,3.891822339,1.791776136,1.098645621,651509.9859,6133309.587,10
62,11.38795944,55.32277,86,2,3,4.465908119,1.098612289,1.386294361,4.454348459,0.693197179,1.098645621,651510.1278,6133306.993,9
63,11.38796361,55.32283778,78,0,9,4.369447852,0,2.302585093,4.356710109,-9.210340372,2.197235688,651510.1335,6133314.542,4
64,11.38798444,55.32304278,35,2,3,3.583518938,1.098612289,1.386294361,3.555350919,0.693197179,1.098645621,651510.6729,6133337.394,4
65,11.38798472,55.32286,78,0,13,4.369447852,0,2.63905733,4.356710109,-9.210340372,2.56495705,651511.3879,6133317.061,3
66,11.38799444,55.32301861,75,0,8,4.33073334,0,2.197224577,4.317489447,-9.210340372,2.079454042,651511.3995,6133334.727,3
67,11.38799861,55.32306472,38,0,1,3.663561646,0,0.693147181,3.637588791,-9.210340372,1.00E-04,651511.4879,6133339.866,3
68,11.38800028,55.32308722,57,0,1,4.060443011,0,0.693147181,4.043053022,-9.210340372,1.00E-04,651511.5078,6133342.373,8
69,11.38799667,55.3229975,41,0,1,3.737669618,0,0.693147181,3.713574506,-9.210340372,1.00E-04,651511.621,6133332.384,9
70,11.387995,55.32292861,70,1,13,4.262679877,0.693147181,2.63905733,4.248496671,1.00E-04,2.56495705,651511.7781,6133324.716,5
71,11.38798944,55.32281611,90,5,11,4.510859507,1.791759469,2.48490665,4.499810781,1.609457912,2.397904364,651511.8549,6133312.188,1
72,11.38799889,55.32297278,57,2,10,4.060443011,1.098612289,2.397895273,4.043053022,0.693197179,2.302595093,651511.8563,6133329.638,6
73,11.38800722,55.32310972,22,0,0,3.135494216,0,0,3.091046999,-9.210340372,-9.210340372,651511.8624,6133344.891,4
74,11.38799389,55.3228825,44,2,2,3.80666249,1.098612289,1.098612289,3.784191907,0.693197179,0.693197179,651511.8836,6133319.584,1
75,11.38799806,55.32295111,65,11,6,4.189654742,2.48490665,1.945910149,4.174388808,2.397904364,1.791776136,651511.8861,6133327.226,10
76,11.38799861,55.322905,57,0,10,4.060443011,0,2.397895273,4.043053022,-9.210340372,2.302595093,651512.0973,6133322.097,8
77,11.38799306,55.32279333,39,0,4,3.688879454,0,1.609437912,3.66356421,-9.210340372,1.386319361,651512.1709,6133309.662,4
78,11.38799417,55.32277,79,2,5,4.382026635,1.098612289,1.791759469,4.369449118,0.693197179,1.609457912,651512.3304,6133307.069,9
79,11.38799861,55.32283778,85,3,6,4.454347296,1.386294361,1.945910149,4.442652433,1.098645621,1.791776136,651512.3537,6133314.619,7
80,11.38801972,55.32304278,36,4,4,3.610917913,1.609437912,1.609437912,3.583521716,1.386319361,1.386319361,651512.9108,6133337.471,1
81,11.38802944,55.32301861,89,0,9,4.49980967,0,2.302585093,4.488637493,-9.210340372,2.197235688,651513.6197,6133334.804,5
82,11.38802028,55.32286,72,1,9,4.290459441,0.693147181,2.302585093,4.276667508,1.00E-04,2.197235688,651513.6434,6133317.138,5
83,11.38803472,55.32308694,35,0,0,3.583518938,0,0,3.555350919,-9.210340372,-9.210340372,651513.6938,6133342.417,6
84,11.38803167,55.3229975,35,1,5,3.583518938,0.693147181,1.791759469,3.555350919,1.00E-04,1.609457912,651513.8412,6133332.46,1
85,11.38802972,55.32292889,62,6,5,4.143134726,1.945910149,1.791759469,4.127135998,1.791776136,1.609457912,651513.9796,6133324.822,4
86,11.38802389,55.32281611,100,7,16,4.615120517,2.079441542,2.833213344,4.605171186,1.945924435,2.772594972,651514.0399,6133312.263,8
87,11.38803361,55.32297278,70,0,9,4.262679877,0,2.302585093,4.248496671,-9.210340372,2.197235688,651514.0589,6133329.714,6
88,11.38803278,55.32295111,52,3,4,3.970291914,1.386294361,1.609437912,3.951245642,1.098645621,1.386319361,651514.0887,6133327.301,8
89,11.38802889,55.3228825,46,0,4,3.850147602,0,1.609437912,3.82864357,-9.210340372,1.386319361,651514.1038,6133319.66,4
90,11.38804278,55.32310944,37,0,0,3.63758616,0,0,3.610920615,-9.210340372,-9.210340372,651514.1189,6133344.938,7
91,11.3880425,55.32306472,42,1,1,3.761200116,0.693147181,0.693147181,3.737671999,1.00E-04,1.00E-04,651514.2719,6133339.962,2
92,11.38803333,55.322905,90,0,12,4.510859507,0,2.564949357,4.499810781,-9.210340372,2.484914983,651514.2999,6133322.173,4
93,11.3880275,55.32279333,39,0,3,3.688879454,0,1.386294361,3.66356421,-9.210340372,1.098645621,651514.3559,6133309.737,2
94,11.38802889,55.32277028,70,2,2,4.262679877,1.098612289,1.098612289,4.248496671,0.693197179,0.693197179,651514.5319,6133307.175,7
95,11.38803333,55.32283778,69,2,4,4.248495242,1.098612289,1.609437912,4.234107954,0.693197179,1.386319361,651514.5563,6133314.694,3
96,11.38809972,55.32301861,80,1,11,4.394449155,0.693147181,2.48490665,4.382027885,1.00E-04,2.397904364,651518.0777,6133334.956,7
97,11.38810472,55.32308722,62,2,7,4.143134726,1.098612289,2.079441542,4.127135998,0.693197179,1.945924435,651518.1331,6133342.6,4
98,11.38810194,55.32299778,35,1,5,3.583518938,0.693147181,1.791759469,3.555350919,1.00E-04,1.609457912,651518.2982,6133332.644,4
99,11.38810056,55.32292889,85,0,11,4.454347296,0,2.48490665,4.442652433,-9.210340372,2.397904364,651518.4729,6133324.977,2
100,11.38810333,55.32297278,65,2,12,4.189654742,1.098612289,2.564949357,4.174388808,0.693197179,2.484914983,651518.4817,6133329.865,5
101,11.38810278,55.32295139,33,4,7,3.526360525,1.609437912,2.079441542,3.496510592,1.386319361,1.945924435,651518.528,6133327.485,10
102,11.38809889,55.32288306,41,1,5,3.737669618,0.693147181,1.791759469,3.713574506,1.00E-04,1.609457912,651518.5421,6133319.874,5
103,11.38811333,55.32311,27,0,0,3.33220451,0,0,3.29584057,-9.210340372,-9.210340372,651518.5924,6133345.153,5
104,11.38811278,55.32306472,43,1,7,3.784189634,0.693147181,2.079441542,3.761202441,1.00E-04,1.945924435,651518.7299,6133340.115,5
105,11.38810389,55.322905,96,1,16,4.574710979,0.693147181,2.833213344,4.564349233,1.00E-04,2.772594972,651518.7755,6133322.326,8
106,11.38809778,55.32277028,61,2,3,4.127134385,1.098612289,1.386294361,4.110875504,0.693197179,1.098645621,651518.9019,6133307.325,2
107,11.38810194,55.32281694,94,3,20,4.553876892,1.386294361,3.044522438,4.543295846,1.098645621,2.995737274,651518.9881,6133312.526,5
108,11.38810361,55.32283778,60,1,2,4.110873864,0.693147181,1.098612289,4.094346229,1.00E-04,0.693197179,651519.0144,6133314.847,4
109,11.38810861,55.32279361,53,1,2,3.988984047,0.693147181,1.098612289,3.9702938,1.00E-04,0.693197179,651519.5001,6133309.944,8
110,11.38812528,55.32304333,38,0,1,3.663561646,0,0.693147181,3.637588791,-9.210340372,1.00E-04,651519.6045,6133337.762,3
111,11.38813444,55.32301861,53,1,15,3.988984047,0.693147181,2.772588722,3.9702938,1.00E-04,2.708056868,651520.2803,6133335.032,2
112,11.38812528,55.32286083,55,1,6,4.025351691,0.693147181,1.945910149,4.007335003,1.00E-04,1.791776136,651520.3008,6133317.459,6
113,11.38814,55.3230875,95,1,8,4.564348191,0.693147181,2.197224577,4.553877944,1.00E-04,2.079454042,651520.3698,6133342.708,8
114,11.38813722,55.32299778,55,0,2,4.025351691,0,1.098612289,4.007335003,-9.210340372,0.693197179,651520.536,6133332.72,7
115,11.38813528,55.32292917,113,0,18,4.736198448,0,2.944438979,4.727388704,-9.210340372,2.890377313,651520.6744,6133325.083,3
116,11.38813833,55.32297306,62,3,9,4.143134726,1.386294361,2.302585093,4.127135998,1.098645621,2.197235688,651520.7008,6133329.972,4
117,11.3881375,55.32295139,42,4,4,3.761200116,1.609437912,1.609437912,3.737671999,1.386319361,1.386319361,651520.7306,6133327.56,6
118,11.38813417,55.32288333,59,0,6,4.094344562,0,1.945910149,4.077539139,-9.210340372,1.791776136,651520.7788,6133319.982,1
119,11.38814861,55.32311028,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651520.8292,6133345.261,7
120,11.38814778,55.32306472,59,0,1,4.094344562,0,0.693147181,4.077539139,-9.210340372,1.00E-04,651520.9501,6133340.191,6
121,11.38813861,55.32290528,107,0,16,4.682131227,0,2.833213344,4.672829769,-9.210340372,2.772594972,651520.977,6133322.433,1
122,11.38813222,55.32277028,84,0,5,4.442651256,0,1.791759469,4.430817989,-9.210340372,1.609457912,651521.0868,6133307.4,8
123,11.38813639,55.32281694,88,3,22,4.48863637,1.386294361,3.135494216,4.477337951,1.098645621,3.091046999,651521.1731,6133312.601,10
124,11.38813833,55.32283778,48,0,4,3.891820298,0,1.609437912,3.871203094,-9.210340372,1.386319361,651521.217,6133314.923,6
125,11.38814306,55.32279361,39,3,5,3.688879454,1.386294361,1.791759469,3.66356421,1.098645621,1.609457912,651521.685,6133310.019,5
126,11.38816056,55.32304361,28,0,1,3.36729583,0,0.693147181,3.332208082,-9.210340372,1.00E-04,651521.8412,6133337.87,1
127,11.38816,55.32286083,65,3,10,4.189654742,1.386294361,2.397895273,4.174388808,1.098645621,2.302595093,651522.5034,6133317.535,8
128,11.38816972,55.32301861,50,0,7,3.931825633,0,2.079441542,3.912025005,-9.210340372,1.945924435,651522.5181,6133335.109,1
129,11.388175,55.32308778,80,0,2,4.394449155,0,1.098612289,4.382027885,-9.210340372,0.693197179,651522.589,6133342.815,3
130,11.38817194,55.32299806,40,0,4,3.713572067,0,1.609437912,3.688881954,-9.210340372,1.386319361,651522.7375,6133332.827,6
131,11.38817,55.32292917,56,2,11,4.043051268,1.098612289,2.48490665,4.025353476,0.693197179,2.397904364,651522.877,6133325.159,10
132,11.38817306,55.32297333,43,3,11,3.784189634,1.386294361,2.48490665,3.761202441,1.098645621,2.397904364,651522.9023,6133330.079,4
133,11.38817278,55.32295111,51,4,8,3.951243719,1.609437912,2.197224577,3.931827594,1.386319361,2.079454042,651522.9695,6133327.606,1
134,11.38816917,55.32288333,50,1,6,3.931825633,0.693147181,1.945910149,3.912025005,1.00E-04,1.791776136,651522.999,6133320.058,3
135,11.38818389,55.32311028,25,2,0,3.258096538,1.098612289,0,3.218879825,0.693197179,-9.210340372,651523.067,6133345.338,4
136,11.38817333,55.32290528,95,1,12,4.564348191,0.693147181,2.564949357,4.553877944,1.00E-04,2.484914983,651523.1796,6133322.508,2
137,11.38818306,55.32306472,44,1,2,3.80666249,0.693147181,1.098612289,3.784191907,1.00E-04,0.693197179,651523.1879,6133340.268,8
138,11.38816611,55.32277056,97,0,3,4.584967479,0,1.386294361,4.574712009,-9.210340372,1.098645621,651523.2355,6133307.504,2
139,11.38817111,55.32281722,84,6,18,4.442651256,1.945910149,2.944438979,4.430817989,1.791776136,2.890377313,651523.3746,6133312.707,7
140,11.38817694,55.32283806,46,0,2,3.850147602,0,1.098612289,3.82864357,-9.210340372,0.693197179,651523.6652,6133315.037,2
141,11.38817694,55.32279361,63,0,3,4.158883083,0,1.386294361,4.143136314,-9.210340372,1.098645621,651523.8348,6133310.093,9
142,11.38823944,55.32304361,30,1,1,3.433987204,0.693147181,0.693147181,3.401200715,1.00E-04,1.00E-04,651526.8455,6133338.042,4
143,11.38823972,55.32301889,59,0,16,4.094344562,0,2.833213344,4.077539139,-9.210340372,2.772594972,651526.9574,6133335.292,1
144,11.38824472,55.32308806,96,2,7,4.574710979,1.098612289,2.079441542,4.564349233,0.693197179,1.945924435,651527.0107,6133342.998,4
145,11.38824194,55.32299861,57,3,8,4.060443011,1.386294361,2.197224577,4.043053022,1.098645621,2.079454042,651527.1758,6133333.041,3
146,11.38824306,55.32297361,45,2,13,3.828641396,1.098612289,2.63905733,3.806664712,0.693197179,2.56495705,651527.3416,6133330.262,1
147,11.38823944,55.32290528,110,2,17,4.709530201,1.098612289,2.890371758,4.700481275,0.693197179,2.833219226,651527.3733,6133322.652,6
148,11.38823861,55.32288361,56,0,4,4.043051268,0,1.609437912,4.025353476,-9.210340372,1.386319361,651527.4031,6133320.24,3
149,11.38824333,55.32295167,54,0,8,4.007333185,0,2.197224577,3.988985898,-9.210340372,2.079454042,651527.443,6133327.821,4
150,11.38825389,55.32311083,36,1,1,3.610917913,0.693147181,0.693147181,3.583521716,1.00E-04,1.00E-04,651527.5052,6133345.552,4
151,11.38825361,55.32306472,36,0,14,3.610917913,0,2.708050201,3.583521716,-9.210340372,2.639064472,651527.6636,6133340.421,8
152,11.38824,55.32281722,66,3,14,4.204692619,1.386294361,2.708050201,4.189656257,1.098645621,2.639064472,651527.7446,6133312.857,10
153,11.38824694,55.32283861,56,2,6,4.043051268,1.098612289,1.945910149,4.025353476,0.693197179,1.791776136,651528.1035,6133315.252,2
154,11.38824583,55.32279361,62,3,9,4.143134726,1.386294361,2.302585093,4.127135998,1.098645621,2.197235688,651528.2047,6133310.243,8
155,11.38827444,55.32304389,19,3,1,2.995732274,1.386294361,0.693147181,2.944444242,1.098645621,1.00E-04,651529.0646,6133338.149,10
156,11.38826444,55.32286194,80,0,12,4.394449155,0,2.564949357,4.382027885,-9.210340372,2.484914983,651529.1245,6133317.885,2
157,11.38827444,55.32301889,72,2,16,4.290459441,1.098612289,2.833213344,4.276667508,0.693197179,2.772594972,651529.16,6133335.367,3
158,11.38827972,55.32308806,68,0,8,4.234106505,0,2.197224577,4.219509176,-9.210340372,2.079454042,651529.2309,6133343.074,6
159,11.38827167,55.32292944,102,3,14,4.634728988,1.386294361,2.708050201,4.624973794,1.098645621,2.639064472,651529.3251,6133325.411,3
160,11.38827667,55.32299861,49,0,7,3.912023005,0,2.079441542,3.891822339,-9.210340372,1.945924435,651529.3783,6133333.116,2
161,11.38827806,55.32297361,54,3,6,4.007333185,1.386294361,1.945910149,3.988985898,1.098645621,1.791776136,651529.5618,6133330.338,9
162,11.38827444,55.32290556,105,0,21,4.663439094,0,3.091042453,4.653961303,-9.210340372,3.0445272,651529.5925,6133322.759,5
163,11.38827389,55.32288389,42,0,5,3.761200116,0,1.791759469,3.737671999,-9.210340372,1.609457912,651529.6399,6133320.347,3
164,11.38827806,55.32295194,35,4,8,3.583518938,1.609437912,2.197224577,3.555350919,1.386319361,2.079454042,651529.6445,6133327.928,10
165,11.38826861,55.32277083,58,1,4,4.077537444,0.693147181,1.609437912,4.060444735,1.00E-04,1.386319361,651529.7365,6133307.758,2
166,11.38828917,55.32311083,25,0,0,3.258096538,0,0,3.218879825,-9.210340372,-9.210340372,651529.7431,6133345.628,10
167,11.38828861,55.32306472,53,0,9,3.988984047,0,2.302585093,3.9702938,-9.210340372,2.197235688,651529.8838,6133340.497,2
168,11.38827444,55.3228175,83,0,12,4.430816799,0,2.564949357,4.418841813,-9.210340372,2.484914983,651529.9285,6133312.963,9
169,11.38828139,55.32283861,50,0,3,3.931825633,0,1.386294361,3.912025005,-9.210340372,1.098645621,651530.2884,6133315.327,4
170,11.38827972,55.32279389,51,0,2,3.951243719,0,1.098612289,3.931827594,-9.210340372,0.693197179,651530.3534,6133310.347,9
171,11.38830944,55.32304361,66,0,9,4.204692619,0,2.302585093,4.189656257,-9.210340372,2.197235688,651531.2859,6133338.194,6
172,11.3883,55.32286194,89,1,8,4.49980967,0.693147181,2.197224577,4.488637493,1.00E-04,2.079454042,651531.38,6133317.963,1
173,11.38830944,55.32301861,110,1,11,4.709530201,0.693147181,2.48490665,4.700481275,1.00E-04,2.397904364,651531.3813,6133335.413,2
174,11.388315,55.32308806,29,1,2,3.401197382,0.693147181,1.098612289,3.367299278,1.00E-04,0.693197179,651531.4687,6133343.151,10
175,11.38830611,55.32292972,64,1,21,4.17438727,0.693147181,3.091042453,4.158884646,1.00E-04,3.0445272,651531.509,6133325.516,5
176,11.38831194,55.32299917,70,0,9,4.262679877,0,2.302585093,4.248496671,-9.210340372,2.197235688,651531.614,6133333.255,7
177,11.38831278,55.32297389,66,1,8,4.204692619,0.693147181,2.197224577,4.189656257,1.00E-04,2.079454042,651531.7634,6133330.445,5
178,11.38830889,55.32290583,84,1,13,4.442651256,0.693147181,2.63905733,4.430817989,1.00E-04,2.56495705,651531.7764,6133322.865,1
179,11.38830833,55.32288389,64,0,4,4.17438727,0,1.609437912,4.158884646,-9.210340372,1.386319361,651531.8249,6133320.422,5
180,11.38831278,55.32295194,51,4,7,3.951243719,1.609437912,2.079441542,3.931827594,1.386319361,1.945924435,651531.8471,6133328.003,7
181,11.38830278,55.32277111,60,0,3,4.110873864,0,1.386294361,4.094346229,-9.210340372,1.098645621,651531.9028,6133307.864,5
182,11.38832417,55.32311083,30,0,0,3.433987204,0,0,3.401200715,-9.210340372,-9.210340372,651531.9632,6133345.705,8
